Record Count,Loaded to Repository,Survey,Year,Species Code,Common Name,Scientific Name,Stratum,Stratum INPFC Area,Stratum Min Depth (m),Stratum Max Depth (m),Stratum Description,Stratum Regulatory Area Name,Stratum Type,Length (mm),Number of Males,Number of Females,Number Unsexed,Total Number
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,360,597884,867497,0,1465381
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,370,888892,725120,0,1614012
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,380,535722,929363,0,1465084
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,390,378203,687991,0,1066194
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,400,434983,336460,0,771443
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,410,160750,414635,0,575385
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,420,237064,225062,0,462126
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,430,60366,132966,0,193331
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,440,245061,88607,0,333668
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,450,167881,146414,0,314295
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,460,146196,239526,0,385722
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,470,192930,154316,0,347246
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,480,128967,205572,0,334539
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,490,291941,407309,0,699250
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,500,281555,394208,0,675763
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,510,513470,394208,0,907678
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,520,567431,446571,0,1014002
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,530,761430,897417,0,1658848
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,540,509999,939724,0,1449722
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,550,378214,1030751,0,1408965
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,560,603863,936181,0,1540044
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,570,540211,1226062,0,1766272
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,580,364465,953267,0,1317732
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,590,181354,853535,0,1034889
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,600,177329,725704,0,903033
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,610,39988,594818,0,634806
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,620,106660,451293,0,557953
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,630,67155,192194,0,259349
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,640,39988,120902,0,160890
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,650,0,200354,0,200354
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,670,41562,40116,0,81678
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,690,0,40823,0,40823
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,730,0,20001,0,20001
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,740,0,19994,0,19994
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,130,0,96579,20017,116596
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,140,18694,112245,62493,193432
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,150,133756,232873,84951,451580
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,160,115857,94710,20017,230584
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,170,18915,74778,20017,113710
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,180,0,18773,0,18773
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,270,20017,0,0,20017
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,360,21440,21440,0,42880
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,390,0,21440,0,21440
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,400,0,21440,0,21440
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,410,0,21440,0,21440
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,420,0,21440,0,21440
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,430,0,42880,0,42880
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,440,42880,0,0,42880
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,450,42880,41457,0,84337
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,460,21440,21440,0,42880
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,470,21440,64320,0,85760
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,510,21440,21440,0,42880
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,520,21440,0,0,21440
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,530,0,21440,0,21440
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,540,21440,21440,0,42880
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,550,21440,0,0,21440
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,590,0,21440,0,21440
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,600,41457,0,0,41457
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,610,0,21440,0,21440
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,120,0,13458,0,13458
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,130,0,0,13458,13458
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,140,13587,13350,0,26937
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,150,27045,107685,0,134730
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,160,53742,26478,0,80220
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,170,0,13239,0,13239
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,180,0,13239,0,13239
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,290,24995,0,0,24995
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,380,26478,0,0,26478
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,390,355098,177549,0,532647
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,400,0,710196,0,710196
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,410,355098,532647,0,887745
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,420,355098,532647,0,887745
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,430,1775490,380093,0,2155582
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,440,2840783,1065294,0,3906077
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,450,3550979,2485685,0,6036665
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,460,2308136,1991677,0,4299813
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,470,2130588,2701687,0,4832275
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,480,1420392,2155582,0,3575974
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,490,1434035,1788839,0,3222874
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,500,1671630,962729,0,2634359
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,510,696600,1291537,0,1988137
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,520,663205,657621,0,1320826
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,530,828700,907564,0,1736264
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,540,856473,1814964,0,2671437
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,550,1045966,1350886,0,2396851
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,560,308374,1297016,0,1605389
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,570,648938,909650,0,1558588
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,580,472684,670083,0,1142766
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,590,263752,563053,0,826805
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,600,213574,813657,0,1027231
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,610,467719,895001,0,1362720
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,620,220150,514440,0,734591
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,630,346226,259679,0,605906
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,640,84339,403362,0,487700
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,650,126834,283379,0,410213
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,660,47400,144978,0,192377
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,670,23700,206911,0,230611
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,680,36939,187285,0,224223
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,690,0,87117,0,87117
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,700,0,60639,0,60639
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,710,0,155438,0,155438
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,720,23700,36939,0,60639
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,730,0,13239,0,13239
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,750,0,23700,0,23700
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,140,0,0,10691,10691
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,150,79504,10159,0,89663
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,160,328174,169048,9777,506999
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,170,992826,924784,0,1917610
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,180,980585,794935,0,1775520
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,190,663651,1180099,0,1843750
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,200,238511,99060,0,337571
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,210,357538,98417,0,455955
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,220,28620,0,0,28620
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,240,10816,16174,0,26990
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,270,32349,0,0,32349
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,280,18794,32438,0,51232
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,290,64958,48523,0,113481
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,300,158743,102286,0,261029
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,310,351166,349130,0,700296
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,320,337022,390140,0,727161
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,330,446071,561031,0,1007102
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,340,571522,375930,0,947452
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,350,251500,413025,0,664524
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,360,294341,312060,0,606401
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,370,88750,107250,0,196000
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,380,34320,94296,0,128616
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,390,16174,42489,0,58663
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,400,124861,74883,0,199744
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,410,93250,68626,0,161876
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,420,124094,120255,0,244349
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,430,199447,282344,0,481791
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,440,287195,465311,0,752506
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,450,331199,318195,0,649393
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,460,260890,821125,0,1082015
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,470,234300,370905,0,605205
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,480,647196,672963,0,1320158
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,490,251391,568045,0,819437
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,500,746771,809920,0,1556690
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,510,443710,711940,0,1155650
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,520,843908,845528,0,1689436
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,530,376221,761690,0,1137911
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,540,842116,911438,0,1753554
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,550,256386,947182,0,1203568
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,560,297549,964284,0,1261832
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,570,314633,774332,0,1088965
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,580,585241,757433,0,1342673
1,2017-09-25 17:29:30,GOA,2011,21740,walleye pollock,Gadus chalcogrammus,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,590,253793,340373,0,594166
